provider,locale,category,publishedAt,title,link,sourceName,language,description
google,tr,finance,2026-04-22T10:33:04Z,"Birleşik Krallık, Borsa İstanbul'u 'tanıdı' - Ekonomi Gazetesi",https://news.google.com/rss/articles/CBMijAFBVV95cUxQN1lycnd3NmVJRzUwNVdfenJPNEV0SGh6aDRaU0ViNjRJel9DRHZaRlNLX295blhqbWhHMWwwOUR0MnFuZkluVTA0dHROQzNjT1Zmc3d6ZzlDS2sxT2FGc0hhbEVnTDlsQU11UDEzSXJBZklaUTBHWmVYX2w4bnFmNEZnMXljY1hwdUk2cQ?oc=5,Ekonomi Gazetesi,tr,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxQN1lycnd3NmVJRzUwNVdfenJPNEV0SGh6aDRaU0ViNjRJel9DRHZaRlNLX295blhqbWhHMWwwOUR0MnFuZkluVTA0dHROQzNjT1Zmc3d6ZzlDS2sxT2FGc0hhbEVnTDlsQU11UDEzSXJBZklaUTBHWmVYX2w4bnFmNEZnMXljY1hwdUk2cQ?oc=5"" target=""_blank"">Birleşik Krallık, Borsa İstanbul'u 'tanıdı'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ekonomi Gazetesi</font>"
google,en,finance,2026-04-22T10:32:00Z,Basic Materials Roundup: Market Talk - WSJ,https://news.google.com/rss/articles/CBMifkFVX3lxTE1JcE1fT3laUFZJSUhFNEEyYmE3VUVYenREc0N4bkRRVkN0Sll6TWE1RXE2S1BCR0IteXZnZE4xMVFUV3Z6UVB3enVRa1NKTF91MXBBaFBReWdzWVhsRHJ1c01uM1BMRDB5T1hzb0VOX3kwaU1kTFhxSzBvMFAwUQ?oc=5,WSJ,en,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE1JcE1fT3laUFZJSUhFNEEyYmE3VUVYenREc0N4bkRRVkN0Sll6TWE1RXE2S1BCR0IteXZnZE4xMVFUV3Z6UVB3enVRa1NKTF91MXBBaFBReWdzWVhsRHJ1c01uM1BMRDB5T1hzb0VOX3kwaU1kTFhxSzBvMFAwUQ?oc=5"" target=""_blank"">Basic Materials Roundup: Market Talk</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSJ</font>"
google,tr,finance,2026-04-22T10:31:32Z,"Piyasalarda gün ortası... Borsa, döviz ve altında son durum ne? (22 Nisan 2026) - capital.com.tr",https://news.google.com/rss/articles/CBMivgFBVV95cUxNWFRxRXN5ekJSY2tKNjJaMGhXbHk1YUo3SW9kWmtzQ19sb2hZV0VZa1lOMFQ0YXpwaVR4X0tleEhrZFBJWlZGdlVxV25qVzJ0Y0NmZ0cyMUtId3VlSGlhWkc5ajhUTG9DQ2dTU0lYSW5WOS00Rlp5UVhuNmxsRnMxMWo4VG1menNJM1JRQmFyZXpoc2VBS1E4T2pfb1lGSlk3YnVONjJyMHdWS2wzZV94amVUUUw5ZkE1aVhjT1FR?oc=5,capital.com.tr,tr,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxNWFRxRXN5ekJSY2tKNjJaMGhXbHk1YUo3SW9kWmtzQ19sb2hZV0VZa1lOMFQ0YXpwaVR4X0tleEhrZFBJWlZGdlVxV25qVzJ0Y0NmZ0cyMUtId3VlSGlhWkc5ajhUTG9DQ2dTU0lYSW5WOS00Rlp5UVhuNmxsRnMxMWo4VG1menNJM1JRQmFyZXpoc2VBS1E4T2pfb1lGSlk3YnVONjJyMHdWS2wzZV94amVUUUw5ZkE1aVhjT1FR?oc=5"" target=""_blank"">Piyasalarda gün ortası... Borsa, döviz ve altında son durum ne? (22 Nisan 2026)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">capital.com.tr</font>"
google,en,finance,2026-04-22T10:30:00Z,From $500 to $1: Is Canopy Growth a Dead Stock Walking or the Ultimate Turnaround Play? - Yahoo Finance,https://news.google.com/rss/articles/CBMikwFBVV95cUxQQ2Y2LXc2WVMzeFNuaVZfQUlLVU5BWFZKcE13UHRZVG50R0YzRUoxaER2MlB6dHE3S1h6ZnZ1VzhuemMtUjdkZ1FuSGNydFRsX3ZoQW9oMmtXTE9yX2c1a05XZ1g5bGpzX3llcDczdThQd1JEREJXMnhMVTd6UzQ1cjlJWjZWNUNOdWpkYm1mZTRHdWc?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxQQ2Y2LXc2WVMzeFNuaVZfQUlLVU5BWFZKcE13UHRZVG50R0YzRUoxaER2MlB6dHE3S1h6ZnZ1VzhuemMtUjdkZ1FuSGNydFRsX3ZoQW9oMmtXTE9yX2c1a05XZ1g5bGpzX3llcDczdThQd1JEREJXMnhMVTd6UzQ1cjlJWjZWNUNOdWpkYm1mZTRHdWc?oc=5"" target=""_blank"">From $500 to $1: Is Canopy Growth a Dead Stock Walking or the Ultimate Turnaround Play?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T10:27:00Z,Is This Struggling Value Stock Going to $0? - Yahoo Finance,https://news.google.com/rss/articles/CBMimwFBVV95cUxNeXh2Zk5SLV80a2Q4UjVIRmttLUhXR0FDdkhiVzBKMEpfZ29MUjhCb3N0ZG1JRjV2NlQxMHd2aEM2Ql9lLTUta0xGZ3RtU0ljTDFuVDJDRWlIbzVzbmFTeE12cV9pUXpZRkVjaXFuV3RId0o0X3lUS1Ruck9wRzdmN2dkSFBKQnpQNkU3T09pSTVQNEg4NW45SmlIZw?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxNeXh2Zk5SLV80a2Q4UjVIRmttLUhXR0FDdkhiVzBKMEpfZ29MUjhCb3N0ZG1JRjV2NlQxMHd2aEM2Ql9lLTUta0xGZ3RtU0ljTDFuVDJDRWlIbzVzbmFTeE12cV9pUXpZRkVjaXFuV3RId0o0X3lUS1Ruck9wRzdmN2dkSFBKQnpQNkU3T09pSTVQNEg4NW45SmlIZw?oc=5"" target=""_blank"">Is This Struggling Value Stock Going to $0?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T10:26:07Z,"The Pre-Market Rundown: April 22, 2026 - CNBC",https://news.google.com/rss/articles/CBMihgFBVV95cUxPS29lLUd6d0ttckdzbEdOenlTa1VnUUtrLUFEbHk0NHFHNmlyWXQtZWtSV2VMYTR2Q1l5bE9jUlB1YVYtM2NqemlUcGlFbER6ZHlpYXR2N2RfUmwyeW9FUjRVNTdpYWRwYmFhMjlQMG9RUTRqVDh0Z3JSWTdTbGRVeHIxWlVGQQ?oc=5,CNBC,en,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxPS29lLUd6d0ttckdzbEdOenlTa1VnUUtrLUFEbHk0NHFHNmlyWXQtZWtSV2VMYTR2Q1l5bE9jUlB1YVYtM2NqemlUcGlFbER6ZHlpYXR2N2RfUmwyeW9FUjRVNTdpYWRwYmFhMjlQMG9RUTRqVDh0Z3JSWTdTbGRVeHIxWlVGQQ?oc=5"" target=""_blank"">The Pre-Market Rundown: April 22, 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNBC</font>"
google,en,finance,2026-04-22T10:26:00Z,Maritime Security Market Global Report 2026: Growing Shifts from Response-driven Approaches to Dynamic Adaptation - Forecast to 2032 - Yahoo Finance,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSmdkQ0pCTElTemp5WDA5d3NDbjV6Qy1pM1RWUzlkSk5rMTlYTXlOQkxqR1NFVkpLVGgtSzNYVlB1WHlES2FQSldoZ1htRlE4dURhM28zSS1obHFqZ1o2TWZjMm1FTWE1YzFQWEpiZ214dGQ1bzRnWThIdFZuaWdQdXk5c3QzRTBCQThpWTJNZElfLXI5Sm1qazY3Ul9ONW8xNFVHVHJtTkZvTzQ?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSmdkQ0pCTElTemp5WDA5d3NDbjV6Qy1pM1RWUzlkSk5rMTlYTXlOQkxqR1NFVkpLVGgtSzNYVlB1WHlES2FQSldoZ1htRlE4dURhM28zSS1obHFqZ1o2TWZjMm1FTWE1YzFQWEpiZ214dGQ1bzRnWThIdFZuaWdQdXk5c3QzRTBCQThpWTJNZElfLXI5Sm1qazY3Ul9ONW8xNFVHVHJtTkZvTzQ?oc=5"" target=""_blank"">Maritime Security Market Global Report 2026: Growing Shifts from Response-driven Approaches to Dynamic Adaptation - Forecast to 2032</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,tr,finance,2026-04-22T10:24:19Z,"Truist, güçlü 1Ç sonrası UnitedHealth hisse hedefini 395 dolara yükseltti - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiygFBVV95cUxNYnFxTzc2MEdJX1dVRkNqQlhVajFrbmg2TVk3amxiU09PSmZkS1dLbWNWaWt5VzFQRHk2bXNYNGxSb2tpRHZUc2RKRHBIVmNNSHd2UGJuR3Vxdi1FSXRhcTJPd01ibmZyQWFiZ05tNDFIODdWaE5uV1lkcl8xS3lUV1ZVNElQb29kamkxckhDM004ZmJvLWQ4S241UUJXWExfZmRDSHdoNV9WZGZXSmIxOE5pdmxhdlctTnhYMXJYTWNpQlVnU2RnNDZ3?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxNYnFxTzc2MEdJX1dVRkNqQlhVajFrbmg2TVk3amxiU09PSmZkS1dLbWNWaWt5VzFQRHk2bXNYNGxSb2tpRHZUc2RKRHBIVmNNSHd2UGJuR3Vxdi1FSXRhcTJPd01ibmZyQWFiZ05tNDFIODdWaE5uV1lkcl8xS3lUV1ZVNElQb29kamkxckhDM004ZmJvLWQ4S241UUJXWExfZmRDSHdoNV9WZGZXSmIxOE5pdmxhdlctTnhYMXJYTWNpQlVnU2RnNDZ3?oc=5"" target=""_blank"">Truist, güçlü 1Ç sonrası UnitedHealth hisse hedefini 395 dolara yükseltti</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-22T10:21:01Z,"Market eyes US midstream's outlooks on gas production, projects in Q2 earnings - S&P Global",https://news.google.com/rss/articles/CBMi-AFBVV95cUxORUY2OWtDUGtBeG16TFFaX2hmU2EteEFXaGphOFl0VHRqMjllWGRkaWs5WjY3aFpLcXpRaTVZOEdsT3ZjVWJCX0dTMU95WFAwTF9iWUZKSnNCR0pISFZYOWljcVFURnVvSld5SFpHbXJHS0pRVFJTOUZCYjlLRHQzeTB1N1pfWXNqR2hSejFoUDhvVkpRY3gtVkpLNUNCcHBYNnBSYm8yUERuWFBSaURwZEpLOVhneU5MNVM3dHJkVFdaTGZxd1A5SW5ySUtVZHRLbFRKVUJURldpUjFFbUo3Uk1LSUx3bDA1aWFCbjN3cTdxbjB6R1N4Rg?oc=5,S&P Global,en,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxORUY2OWtDUGtBeG16TFFaX2hmU2EteEFXaGphOFl0VHRqMjllWGRkaWs5WjY3aFpLcXpRaTVZOEdsT3ZjVWJCX0dTMU95WFAwTF9iWUZKSnNCR0pISFZYOWljcVFURnVvSld5SFpHbXJHS0pRVFJTOUZCYjlLRHQzeTB1N1pfWXNqR2hSejFoUDhvVkpRY3gtVkpLNUNCcHBYNnBSYm8yUERuWFBSaURwZEpLOVhneU5MNVM3dHJkVFdaTGZxd1A5SW5ySUtVZHRLbFRKVUJURldpUjFFbUo3Uk1LSUx3bDA1aWFCbjN3cTdxbjB6R1N4Rg?oc=5"" target=""_blank"">Market eyes US midstream's outlooks on gas production, projects in Q2 earnings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">S&P Global</font>"
google,en,finance,2026-04-22T10:16:59Z,Prudential Financial stock drops as suspension of new sales in Japan is extended - S&P Global,https://news.google.com/rss/articles/CBMi_AFBVV95cUxQY1BhRUV2bEpJZW9lTXdWa0l5a3BZTG5TMTdoS3h3U1JtR0ktZE5wNDc2TGZReTIxTXJ3bV9ZYnRWN2lYU0JxVGFIdmp6NHhqdldSalpTME5EdElJWURXTWVsdjVPa2lsMm44anAya2lRdGNTRzV3MUNvME12SjVFVnpxWjZBSlpHc0ZxZVhYVmFhUFJkSnNDWTBqeGFBWW15V0F4NnllZEFhVE9Ua1p5ZDVaelZjc1BxaHBEU0lCekJSeHlfcV83WWh4QkxBM2FKNkVZbzNQVld0VldfY3pQX3JPUGFyeFdmV2J2dGlHd3VDTk1tbDctbnNLZDU?oc=5,S&P Global,en,"<a href=""https://news.google.com/rss/articles/CBMi_AFBVV95cUxQY1BhRUV2bEpJZW9lTXdWa0l5a3BZTG5TMTdoS3h3U1JtR0ktZE5wNDc2TGZReTIxTXJ3bV9ZYnRWN2lYU0JxVGFIdmp6NHhqdldSalpTME5EdElJWURXTWVsdjVPa2lsMm44anAya2lRdGNTRzV3MUNvME12SjVFVnpxWjZBSlpHc0ZxZVhYVmFhUFJkSnNDWTBqeGFBWW15V0F4NnllZEFhVE9Ua1p5ZDVaelZjc1BxaHBEU0lCekJSeHlfcV83WWh4QkxBM2FKNkVZbzNQVld0VldfY3pQX3JPUGFyeFdmV2J2dGlHd3VDTk1tbDctbnNLZDU?oc=5"" target=""_blank"">Prudential Financial stock drops as suspension of new sales in Japan is extended</a>&nbsp;&nbsp;<font color=""#6f6f6f"">S&P Global</font>"
google,tr,finance,2026-04-22T10:15:18Z,"Borsa İstanbul 23 Nisan Perşembe açık mı, kapalı mı 2026? Borsa İstanbul 23 Nisan çalışma saatleri - Yeni Şafak",https://news.google.com/rss/articles/CBMi4gFBVV95cUxPWUN0NzJjcnFjVFVic1R5bVJDSWFCREZzRTdTWEs4bWdCSkJwcHpzZTI1LWhwQy1PaVdwMDhSVm81Zkt2UUhQeXdqUUtMenptYXRjNDBfTTdURlRablBNVVJOc2l2V0tHdHA1dFlZLXE5VlRkYno4SXlXZmZ6dTF0N3VRaDBQSTF0RzlWRlFrOE43aTVWZkZZQ3VLaC16WXQ1RF9XOW15RzFsenBlZGZuYk5YcThMTHJfcmVjU1JBOFVXTVlYcE14VnNScWdKbi16dDliQmtOdkh6ak5Tck5mOFdR?oc=5,Yeni Şafak,tr,"<a href=""https://news.google.com/rss/articles/CBMi4gFBVV95cUxPWUN0NzJjcnFjVFVic1R5bVJDSWFCREZzRTdTWEs4bWdCSkJwcHpzZTI1LWhwQy1PaVdwMDhSVm81Zkt2UUhQeXdqUUtMenptYXRjNDBfTTdURlRablBNVVJOc2l2V0tHdHA1dFlZLXE5VlRkYno4SXlXZmZ6dTF0N3VRaDBQSTF0RzlWRlFrOE43aTVWZkZZQ3VLaC16WXQ1RF9XOW15RzFsenBlZGZuYk5YcThMTHJfcmVjU1JBOFVXTVlYcE14VnNScWdKbi16dDliQmtOdkh6ak5Tck5mOFdR?oc=5"" target=""_blank"">Borsa İstanbul 23 Nisan Perşembe açık mı, kapalı mı 2026? Borsa İstanbul 23 Nisan çalışma saatleri</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yeni Şafak</font>"
yahoo,en,finance,2026-04-22T10:12:47Z,Daily – Vickers Top Buyers & Sellers for 04/22/2026,https://finance.yahoo.com/research/reports/ARGUS_46807_TopBottomInsiderActivity_1776852767000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,Argus Research,unknown,
yahoo,en,finance,2026-04-22T10:12:47Z,Daily – Vickers Top Insider Picks for 04/22/2026,https://finance.yahoo.com/research/reports/ARGUS_46806_InsiderActivity_1776852767000?yptr=yahoo&ncid=yahooproperties_plusresear_nm5q6ze1cei,Argus Research,unknown,
google,en,finance,2026-04-22T10:11:20Z,Broadcom: This Quality Stock Trades at a Surprising Discount. Is It a Must-Buy? - Morningstar,https://news.google.com/rss/articles/CBMipwFBVV95cUxNbTIzU3B0ZzFjcHZaR19JYWlmUzZBQXF4ZGpKUDZwbVZRZy12a1ZXSjE1OXFkZ0lsMktLQ0JUNmg1T19jSGhuckM3LWlOQmxrSWd4MTBDTWlteFpVUjVtSURlLW9OU0d5YWFsY2ZCNUh6VkNPVWdKdmstRGVNWlVxQ3REUjRoajN3d1JEbmVJMEZMMHNEMGNfNEpIUEZ6emU0R05XdEw5SQ?oc=5,Morningstar,en,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxNbTIzU3B0ZzFjcHZaR19JYWlmUzZBQXF4ZGpKUDZwbVZRZy12a1ZXSjE1OXFkZ0lsMktLQ0JUNmg1T19jSGhuckM3LWlOQmxrSWd4MTBDTWlteFpVUjVtSURlLW9OU0d5YWFsY2ZCNUh6VkNPVWdKdmstRGVNWlVxQ3REUjRoajN3d1JEbmVJMEZMMHNEMGNfNEpIUEZ6emU0R05XdEw5SQ?oc=5"" target=""_blank"">Broadcom: This Quality Stock Trades at a Surprising Discount. Is It a Must-Buy?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Morningstar</font>"
google,tr,finance,2026-04-22T10:10:17Z,"Yatırımcılar dikkat, takas tarihleri değişiyor. 23 Nisan'da (yarın) Borsa İstanbul açık mı/kapalı mı? - NTV Haber",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQZmppcjdndjRRZXN0VFdMM0lnanQxRXhiZGloN1o1LXllMzVVNzNIZHE5aVVpb0ZSYXdhLWZ2Z24tQ0ZhVnU4ZlNvZFRGVlhZS1ZENEpLcS1WUFR5N0lwa3VHby10WlhNYzFacUNORFBXQW9mVG1JdXlrbXE2aEhfQUZhYnJ5ejItb0p2MHFMNjZGQk5LbF9MVmRiandKUWNyOThyVWVjRWUwMEtHZGhucVg5aF9ZNWRkRHFrZEhYZEhUVXFHSFEzdjl2REFmUzVIc1lucmtHbw?oc=5,NTV Haber,tr,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxQZmppcjdndjRRZXN0VFdMM0lnanQxRXhiZGloN1o1LXllMzVVNzNIZHE5aVVpb0ZSYXdhLWZ2Z24tQ0ZhVnU4ZlNvZFRGVlhZS1ZENEpLcS1WUFR5N0lwa3VHby10WlhNYzFacUNORFBXQW9mVG1JdXlrbXE2aEhfQUZhYnJ5ejItb0p2MHFMNjZGQk5LbF9MVmRiandKUWNyOThyVWVjRWUwMEtHZGhucVg5aF9ZNWRkRHFrZEhYZEhUVXFHSFEzdjl2REFmUzVIc1lucmtHbw?oc=5"" target=""_blank"">Yatırımcılar dikkat, takas tarihleri değişiyor. 23 Nisan'da (yarın) Borsa İstanbul açık mı/kapalı mı?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NTV Haber</font>"
google,en,finance,2026-04-22T10:08:00Z,Loss of electric vehicle subsidies sends Colorado car sales off a cliff - The Colorado Sun,https://news.google.com/rss/articles/CBMigwFBVV95cUxQQVBmQ2x5YmkxMV9WVEZTVS1pT1lZVTg2UzdZOEJlVVYxLVdLQjl6R0tpeUM3Mzhib2VFQkJQTndhMHF4MWJ6S2hWSGVWcjJXQmtGd2o3YTRYQlA5clQzRTIxNGRSZ1YyMFR6Z096R1BDNEQyeUExNzdxODBBcGlSS1JuUQ?oc=5,The Colorado Sun,unknown,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxQQVBmQ2x5YmkxMV9WVEZTVS1pT1lZVTg2UzdZOEJlVVYxLVdLQjl6R0tpeUM3Mzhib2VFQkJQTndhMHF4MWJ6S2hWSGVWcjJXQmtGd2o3YTRYQlA5clQzRTIxNGRSZ1YyMFR6Z096R1BDNEQyeUExNzdxODBBcGlSS1JuUQ?oc=5"" target=""_blank"">Loss of electric vehicle subsidies sends Colorado car sales off a cliff</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Colorado Sun</font>"
google,en,finance,2026-04-22T10:00:32Z,Market Minute: The Fed’s SOMA holdings and the challenge of balance sheet run-off - The Real Economy Blog,https://news.google.com/rss/articles/CBMirwFBVV95cUxQZE5wSFVwZlpHRFJXNUEzTDNlTGlaMVRXTzdVS3l2QUY4aWt4NWs4TVpEN28wdmR4YWRIMmM0dkZwSkFBOG0wX3NRc3h2RzdVWlh5TG9kYVpTRlZXaGNuT1dPUVY0WHJqQk5VSXNfallsQjdhUWxacEY1Tnh6WWFVbUFMS1VTSTdFZTJaY3dRbl9KcXBBYW8zNzlUZkFURU9mRlhzd1FtYVl6VVhhVEhj?oc=5,The Real Economy Blog,en,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQZE5wSFVwZlpHRFJXNUEzTDNlTGlaMVRXTzdVS3l2QUY4aWt4NWs4TVpEN28wdmR4YWRIMmM0dkZwSkFBOG0wX3NRc3h2RzdVWlh5TG9kYVpTRlZXaGNuT1dPUVY0WHJqQk5VSXNfallsQjdhUWxacEY1Tnh6WWFVbUFMS1VTSTdFZTJaY3dRbl9KcXBBYW8zNzlUZkFURU9mRlhzd1FtYVl6VVhhVEhj?oc=5"" target=""_blank"">Market Minute: The Fed’s SOMA holdings and the challenge of balance sheet run-off</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Real Economy Blog</font>"
google,tr,finance,2026-04-22T10:00:03Z,Borsa İstanbul 2 hisseyi daha tedbir kapsamına aldı haberi - Borsanın Gündemi,https://news.google.com/rss/articles/CBMingFBVV95cUxNWXJEMUpBTE02TWlMdDN6UkUtTmZCOWoxZFRYVVFqOF83RkhRbXBVeTJsaTM3QUxwSG45RXVsdUNVYTZPb0FNRi15MDNLaldXcWJfSUZGeGNYSU56YTZBVmgzUTVkeUpHUzlFUDNTZ0M1eWE1RXVCdVIzdFluWVR6NWllYlIzTVowX3E2WjV5Vk50LUJFbTJlMmhVNHNYdw?oc=5,Borsanın Gündemi,tr,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxNWXJEMUpBTE02TWlMdDN6UkUtTmZCOWoxZFRYVVFqOF83RkhRbXBVeTJsaTM3QUxwSG45RXVsdUNVYTZPb0FNRi15MDNLaldXcWJfSUZGeGNYSU56YTZBVmgzUTVkeUpHUzlFUDNTZ0M1eWE1RXVCdVIzdFluWVR6NWllYlIzTVowX3E2WjV5Vk50LUJFbTJlMmhVNHNYdw?oc=5"" target=""_blank"">Borsa İstanbul 2 hisseyi daha tedbir kapsamına aldı haberi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Borsanın Gündemi</font>"
google,en,finance,2026-04-22T10:00:00Z,Here are the best — and worst — times of the year to buy Apple stock: Chart of the Day - Yahoo Finance,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNLTdQbVpWNkV3anlSS0xHcjNZMGtWS3NscENfUEJFd1BLYUV0N295MVNIbTQyUnNnQ2oxcmtXOHlKNlV4SVZDWXd5UTRFWlhDZEJLNldxdlpaYWNxZ2VpeTJweHZ3WU9UVDVELThrNnRpZ01JYXJja1hvdDFuMk5fbmxtd2tIamx4ZTAwelp4a29MLWdvamhIS2VyVEUtM1piNVRzWTdkeEliTWZ2cHY4LWtGYm1HSGdCM0ljVGt6bGFOd3FENEt4OGN0b2R6d2dESDJ0bWhQSQ?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxNLTdQbVpWNkV3anlSS0xHcjNZMGtWS3NscENfUEJFd1BLYUV0N295MVNIbTQyUnNnQ2oxcmtXOHlKNlV4SVZDWXd5UTRFWlhDZEJLNldxdlpaYWNxZ2VpeTJweHZ3WU9UVDVELThrNnRpZ01JYXJja1hvdDFuMk5fbmxtd2tIamx4ZTAwelp4a29MLWdvamhIS2VyVEUtM1piNVRzWTdkeEliTWZ2cHY4LWtGYm1HSGdCM0ljVGt6bGFOd3FENEt4OGN0b2R6d2dESDJ0bWhQSQ?oc=5"" target=""_blank"">Here are the best — and worst — times of the year to buy Apple stock: Chart of the Day</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T10:00:00Z,Morning Brief: Ceasefire extended - Yahoo Finance,https://news.google.com/rss/articles/CBMikwFBVV95cUxOSkgxOHZOVUs0bHd5c0hCeDlSSEowbFhRa3k3a1p6ellzb1Q5Q3V4S0J2emN3aW05bTk5dEVWbVNYbXh1NVFZQld2Z1E5aFIydFFBN1JxQmhZMDNCUl9vVFZfOWp3RDQtb0F4Q2x6VkcxUjVsMjkwRHh4OWFPTGFPOC03THd4N0ZBZFkta1RDN3JKMTA?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxOSkgxOHZOVUs0bHd5c0hCeDlSSEowbFhRa3k3a1p6ellzb1Q5Q3V4S0J2emN3aW05bTk5dEVWbVNYbXh1NVFZQld2Z1E5aFIydFFBN1JxQmhZMDNCUl9vVFZfOWp3RDQtb0F4Q2x6VkcxUjVsMjkwRHh4OWFPTGFPOC03THd4N0ZBZFkta1RDN3JKMTA?oc=5"" target=""_blank"">Morning Brief: Ceasefire extended</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,en,finance,2026-04-22T10:00:00Z,"Newborn Town Releases First Operating Update Since Stock Connect Inclusion, Reporting 33.0%-39.6% YoY Revenue Growth - Yahoo Finance",https://news.google.com/rss/articles/CBMipAFBVV95cUxNeWJORHNMZm94Z0pTWWwzd0NBZmlvTk5SMlpwNkVSVndBQ0RfOE45YkUxc3lHQzNZTmlmNmpDVVY2MFZPMUdUaWJ0WkFwZ2kwTE9ZbzU1QkE4YWdOek5rS0NQZm1CTi12VGZPSHFiU3BQY2R1LW1YdVdrNHNWLThjcFRUeHdtMmQ5aG5QQWxpS2lJS2tQdWQxTEVYVXJ1Ykl4R1YtNA?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxNeWJORHNMZm94Z0pTWWwzd0NBZmlvTk5SMlpwNkVSVndBQ0RfOE45YkUxc3lHQzNZTmlmNmpDVVY2MFZPMUdUaWJ0WkFwZ2kwTE9ZbzU1QkE4YWdOek5rS0NQZm1CTi12VGZPSHFiU3BQY2R1LW1YdVdrNHNWLThjcFRUeHdtMmQ5aG5QQWxpS2lJS2tQdWQxTEVYVXJ1Ykl4R1YtNA?oc=5"" target=""_blank"">Newborn Town Releases First Operating Update Since Stock Connect Inclusion, Reporting 33.0%-39.6% YoY Revenue Growth</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
